Country,Name,Region,Scenario,Degrees,GCM,Labor Shock,ST_AG_Welfare_in_M_USD,ST_NONAG_Welfare_in_M_USD,Welfare_in_M_USD,Valueadded_in_M_USD,Initial_Income_in_M_USD
slv,El Salvador,C America,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-24.17792511,-41.41353989,-65.59143829,22447.3747,22695.1777
xca,Rest of Central America,C America,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-13.04645729,-3.756736994,-16.80319977,1261.343153,1638.5942
dom,Dominican Republic,C America,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-55.49151611,-53.61095047,-109.1023636,73011.67222,73286.0078
hti,Haiti,C America,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,3.172307968,13.77477074,16.94708252,13165.08978,13306.667
jam,Jamaica,C America,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-9.29515934,-0.317437828,-9.612600327,11199.61762,13920.3203
pri,Puerto Rico,C America,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,5.625206471,11.20563221,16.83076859,88186.64549,92681.7188
tto,Trinidad and Tobago,C America,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-9.054813385,-28.02902794,-37.08384323,21229.1312,20768.2227
xcb,Rest of Caribbean,C America,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-214.4727783,-317.9983521,-532.4711914,119976.1443,125676.7969
aut,Austria,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,14.13279915,-4.049405575,10.0831337,288015.861,368294.3438
bel,Belgium,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-4.258392811,154.2801056,150.4821625,337525.0001,448323.2187
bgr,Bulgaria,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,20.06265831,15.65283489,35.71545792,46822.77924,53544.9297
hrv,Croatia,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-8.353780747,-9.153369904,-17.50716591,40347.9858,50285.0195
cyp,Cyprus,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-6.851017475,-23.408041,-30.25906372,18698.6466,19540.6523
cze,Czech Republic,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,13.52497292,13.9801445,27.50508499,168739.1319,193082.875
dnk,Denmark,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,82.71175385,-34.99430084,47.71709442,270579.1919,298167.9063
est,Estonia,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-10.85114193,3.456558943,-7.394568443,19880.63649,24291.8047
fin,Finland,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,25.53112793,48.4597702,73.9901886,190558.2423,226543.8594
fra,France,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,377.1068115,57.10771942,434.2136841,1679692.874,2334273.5
deu,Germany,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,124.0709229,90.38754273,214.45961,2695266.552,3309027.25
grc,Greece,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-28.20671082,34.58235169,6.375530243,146290.767,178645.4531
hun,Hungary,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,18.58352852,-15.68392944,2.899613142,102057.0524,129410.2344
irl,Ireland,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-24.11006165,-18.28741646,-42.39731979,289339.8116,308923.125
ita,Italy,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,28.98185349,-302.4813232,-273.4980469,1400627.102,1739692.875
lva,Latvia,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-1.163820148,-0.787937105,-1.951782465,22500.86449,27634.2188
ltu,Lithuania,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,18.81692123,19.43292618,38.24983215,37254.97136,44220.0352
lux,Luxembourg,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-23.39665222,-9.019430161,-32.41603088,52039.14419,60737.8008
mlt,Malta,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-6.162225723,-9.714866638,-15.87658501,10150.52118,12213.8828
nld,Netherlands,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,308.6898193,75.25656128,383.9333191,591769.5196,749251.6875
pol,Poland,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,68.78382874,30.46252823,99.24578857,383990.9938,488390.6875
prt,Portugal,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-4.393503666,60.05216217,55.65852737,167046.0794,197595.2969
rou,Romania,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-21.65120697,-22.26742554,-43.91865158,172184.9273,189773.4844
svk,Slovakia,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,10.05882549,6.066060066,16.12482643,73501.22106,86277.4531
svn,Slovenia,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-2.767318726,-4.076218605,-6.843558312,33702.51129,43449.5859
esp,Spain,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,223.6536865,28.66021347,252.2960205,1006238.584,1176747
swe,Sweden,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,24.84542847,44.53529739,69.38076782,341947.0578,481407.4688
gbr,United Kingdom,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,41.70218658,107.2479248,148.9499207,2070663.3,2462082.5
che,Switzerland,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-93.88233948,-112.3631134,-206.3197784,614780.3482,618194.375
nor,Norway,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-55.09446716,-206.8161469,-261.910614,302568.304,353843
xef,Rest of European Free Trade Association,Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,7.13432169,-0.242512256,6.891810417,26777.26109,28340.1992
alb,Albania,E Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-8.349910736,-4.238521576,-12.58843803,9961.498811,11598.3936
srb,Serbia,E Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-2.000276566,-7.622788429,-9.623075485,32499.2485,41049.5742
blr,Belarus,E Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,26.58937073,44.44168091,71.03107452,41291.25916,51442.7148
rus,Russian Federation,E Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-638.8435669,-1394.722656,-2033.567383,1414849.657,1416931.5
ukr,Ukraine,E Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,159.3577423,-89.60673523,69.75115204,92953.81384,98648.5625
xee,Rest of Eastern Europe,E Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,6.017421722,-1.781046391,4.236374855,6978.320462,9089.6191
xer,Rest of Europe,E Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-6.915670395,-5.276611328,-12.19223118,59313.17139,67338.8828
kaz,Kazakhstan,C Asia,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-110.7166748,-231.9037018,-342.6204834,155216.6755,156797.7969
kgz,Kyrgyzstan,C Asia,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,13.97328663,-10.67279434,3.300463915,5631.758315,6901.4082
tjk,Tajikistan,C Asia,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-9.675947189,-4.287875652,-13.96383572,6230.993532,6962.8936
uzb,Uzbekistan,C Asia,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-52.80265808,-52.93602753,-105.738678,59072.85149,58356.4453
xsu,Rest of Former Soviet Union,C Asia,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-14.70189095,-107.8968048,-122.5983048,38501.65897,34832.8945
arm,Armenia,C Asia,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-0.80996418,-5.493098259,-6.303061962,9593.049776,10835.7744
aze,Azerbaijan,C Asia,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-41.86274338,-101.9082489,-143.7710571,39217.26613,38413.6484
geo,Georgia,E Europe,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-3.192922592,0.733301401,-2.459627628,13221.33537,14890.5439
bhr,Bahrain,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-17.3658123,-4.120642662,-21.48960877,35957.80133,32165.9746
irn,Iran,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-598.3675537,-731.1392212,-1329.506592,515346.4176,434931.9375
irq,Iraq,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-689.2880859,-1315.065186,-2004.353272,219386.9528,174636.375
isr,Israel,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-15.24563694,-242.0884399,-257.3343506,271465.7657,327577.625
jor,Jordan,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-30.31539345,-24.97134781,-55.28674316,36172.58826,38384.7266
kwt,Kuwait,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-170.2685089,-590.2148438,-760.4829712,123851.7658,110131.9297
lbn,Lebanon,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-21.56636429,9.475505829,-12.09086895,43210.48119,46798.6133
omn,Oman,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-122.0396347,-547.9743652,-670.0140381,79547.22301,71967.0938
pse,Palestine,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-8.494943619,-27.53344345,-36.02838135,14506.15917,14449.8262
qat,Qatar,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-218.2298431,-2827.65332,-3045.882813,150309.7396,144336.1875
sau,Saudi Arabia,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-858.074707,-3614.959717,-4473.036133,717614.6933,623457.25
syr,Syrian Arab Republic,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-66.56243897,-17.67364121,-84.23602295,11606.10289,15360.2432
tur,Turkey,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,38.17123413,1.062607288,39.23347092,672482.8986,767607.5
are,United Arab Emirates,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-572.9984131,-4622.030273,-5195.027832,381383.6835,337926.6875
xws,Rest of Western Asia,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-371.9438782,-229.9246826,-601.8688355,17328.90224,19057.4824
dza,Algeria,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-306.5887451,-285.9300537,-592.5187988,149027.0735,152328.75
egy,Egypt,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-101.0826721,-76.11090851,-177.1937561,249434.5177,221589.6875
mar,Morocco,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-88.52416992,-53.96033859,-142.4845276,99709.36145,96825.1016
tun,Tunisia,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-38.06595612,-21.10362816,-59.16957855,33090.36173,39588.7969
xnf,Rest of North Africa,M East & N Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-117.1795197,-102.421402,-219.6009979,60859.96295,60982.6328
ben,Benin,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-148.076004,-88.33502197,-236.4109955,9998.454091,11939.5635
bfa,Burkina Faso,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-116.6173859,-106.5200806,-223.1374817,12273.69609,13260.4795
cmr,Cameroon,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-42.80706024,-56.86577606,-99.67284393,32652.87069,33822.0273
civ,Côte d'Ivoire,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-117.8638535,-305.6412964,-423.5050659,44814.00262,48491.9961
gha,Ghana,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-459.9593811,-647.0166016,-1106.975952,52146.10277,56548.1328
gin,Guinea,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-33.4201355,-26.93218613,-60.3523407,8454.469752,9704.915
mli,Mali,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-254.5106201,-73.67578125,-328.18573,13792.51909,14441.8711
ner,Niger,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-296.9021606,-82.03147125,-378.9336243,10467.61713,10187.2168
nga,Nigeria,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-1592.784424,-2578.922363,-4171.714356,363748.5919,351873.0313
sen,Senegal,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-75.63446045,-23.11195374,-98.74640656,16967.08291,19634.0078
tgo,Togo,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-38.84342575,-57.0533638,-95.89677429,4801.14959,5927.6763
xwf,Rest of Western Africa,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-102.0919724,-54.98391342,-157.0759735,13873.75896,16344.1787
caf,Central African Republic,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-15.45535278,-4.044740677,-19.50009537,1919.252688,1904.2909
tcd,Chad,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-112.7987366,-22.86342239,-135.6620941,9752.811427,9400.3691
cog,Congo,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-28.96266365,-32.7641983,-61.72686768,6295.030544,9347.5195
cod,Democratic Republic of the Congo,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-136.6281738,-62.50904846,-199.1373291,34892.36037,35738.1094
gnq,Equatorial Guinea,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-1.456988573,-8.744401932,-10.2013998,9732.614641,10678.1719
gab,Gabon,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-24.12513733,-34.31687164,-58.44199753,14593.49193,13368.249
xac,Rest of South and Central Africa,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-261.4790649,-183.8363037,-445.3156128,49388.72103,60546.6953
com,Comoros,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,2.563338041,-0.885866225,1.677466512,930.5551598,981.2072
eth,Ethiopia,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,63.59682465,-39.44046783,24.15636826,71920.34853,76864.0938
ken,Kenya,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,17.00584221,-45.06073761,-28.05508614,79547.84022,77113.7031
mdg,Madagascar,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-12.431036,-10.68571472,-23.11674881,12734.4005,12385.7598
mwi,Malawi,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-1.718704462,-7.762169838,-9.323170662,8393.566427,8407
mus,Mauritius,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-5.190063953,10.10961247,4.917995453,11501.04829,12268.0928
moz,Mozambique,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-53.42459488,-40.64787293,-94.07028961,11968.95216,12348.6631
rwa,Rwanda,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,2.366799116,-3.006160259,-0.639353335,8383.379628,8697.6426
sdn,Sudan,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-545.065918,-875.0145264,-1420.0802,124735.8095,121914.9219
tza,"Tanzania, United Republic of",Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-81.94761658,-40.408638,-122.3563004,47783.89261,50112.3516
uga,Uganda,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-20.15921974,-9.764921188,-29.9241581,29393.47599,28899.8398
zmb,Zambia,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-11.69233131,-3.307076216,-14.99941921,24640.60172,23699.3281
zwe,Zimbabwe,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-3.615113735,-9.43447876,-13.0496006,15591.5875,16528.8145
xec,Rest of Eastern Africa,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-86.23454285,-78.05674744,-164.291275,17498.11635,19310.1895
bwa,Botswana,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-13.53552246,-18.38537598,-31.92090988,15429.91615,14402.4277
swz,Eswatini,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,0.628132403,0.167639256,0.79577148,4282.31421,4046.6099
nam,Namibia,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-0.562430263,-3.62686491,-4.189294815,11533.26367,11904.374
zaf,South Africa,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-0.113274813,-179.54953,-179.6629181,334894.1536,349561.5625
xsc,Rest of South African Customs Union,Sub-Saharan Africa,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,-1.43535018,-0.782426,-2.21777463,2270.591123,2092.7068
xtw,Rest of the World,N America,Labor Only (All Sectors),3,KACE-1-0-G,Lancet,0.025399076,0.001677219,0.027076352,76.28003619,90.5929
aus,Australia,Oceania,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-79.2053299,-1287.320435,-1366.526245,1141812.726,1189179.25
nzl,New Zealand,Oceania,Labor Only (All Sectors),3,KIOST-ESM,Lancet,174.1038818,-48.81062317,125.2929916,180885.9698,187628.125
xoc,Rest of Oceania,Oceania,Labor Only (All Sectors),3,KIOST-ESM,Lancet,10.78028107,-60.35813904,-49.5778923,45784.75981,52006.2461
chn,China,E Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-20826.73047,-70471.00781,-91297.70313,10634354.25,10702734
hkg,Hong Kong,E Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-229.0563049,-216.0328064,-445.0891724,338351.8605,303837.5313
jpn,Japan,E Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-71.3684845,-8207.643555,-8279.009766,3811644.095,4222925
kor,"Korea, Republic of",E Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,4.984239578,-2299.340576,-2294.356445,1319140.14,1436882.25
mng,Mongolia,E Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-18.45056343,-26.77549744,-45.2260704,9534.373161,10260.3457
twn,Chinese Taipei,E Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-93.4095459,-3355.382813,-3448.792725,498787.0241,539912.0625
xea,Rest of East Asia,E Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-19.8458519,-84.48257446,-104.3414078,65991.24494,60750.1563
brn,Brunei Darussalam,SE Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-15.66189194,-83.53717804,-99.19908905,11404.3365,10575.5898
khm,Cambodia,SE Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-479.4252625,-244.9268494,-724.352356,20269.07872,20846.584
idn,Indonesia,SE Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-4895.316406,-7022.290039,-11917.61133,995883.1294,902508.75
lao,Lao PDR,SE Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-195.6341095,-93.29885101,-288.933136,15937.08307,15495.9434
mys,Malaysia,SE Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-799.1030273,-2581.178955,-3380.282715,306019.3639,286098.25
phl,Philippines,SE Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-1199.789795,-1763.832764,-2963.621826,299024.833,308774
sgp,Singapore,SE Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-62.50165176,-826.105835,-888.6080322,306124.7433,311263.2188
tha,Thailand,SE Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-1440.58728,-5951.196289,-7391.780273,402651.6075,407908.0937
vnm,Viet Nam,SE Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-2583.143799,-2687.102783,-5270.245117,194587.7331,210226.0781
xse,Rest of Southeast Asia,SE Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-1070.328491,-478.5032349,-1548.794067,60388.88224,59210.5547
afg,Afghanistan,C Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-375.9813538,92.31959534,-283.6617432,16888.34378,15970.0098
bgd,Bangladesh,S Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-2606.914551,-8871.449219,-11478.37109,289703.3159,272672.4375
ind,India,S Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-44588.89063,-53360.25,-97949.13281,2525112.672,2434175.5
npl,Nepal,S Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-625.6373901,-135.3199463,-760.9573364,23537.00307,26950.0723
pak,Pakistan,S Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-20741.76953,-6324.369141,-27066.14844,330316.3011,318852.125
lka,Sri Lanka,S Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-245.5351563,-211.0417023,-456.5767212,76728.41096,81567.0313
xsa,Rest of South Asia,S Asia,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-11.23504353,-2.378190994,-13.61323929,6478.645404,6360.7217
can,Canada,N America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-97.916008,-1576.5896,-1674.504883,1314982.922,1470133.25
usa,United States of America,N America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,1474.560791,-31592.35938,-30117.79688,15606495.82,17663314
mex,Mexico,N America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-671.0876465,-2453.225586,-3124.312012,1074965.616,1045179
xna,Rest of North America,N America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-10.54819107,-3.853462458,-14.39705849,31446.136,36104.6172
arg,Argentina,S America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,237.4432068,-693.4552002,-456.012085,513469.6686,605007.875
bol,Bolivia,S America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-114.0089111,-55.64141846,-169.6504059,31272.25462,35194.4219
bra,Brazil,S America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-1767.999023,-6215.495606,-7983.865234,1532254.245,1820812.375
chl,Chile,S America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,49.82949829,-133.8022156,-83.97291565,258966.5603,252467.9219
col,Colombia,S America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-177.6629181,-1408.262085,-1585.924683,264684.6565,285542.3437
ecu,Ecuador,S America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,60.15670776,-128.6332398,-68.47650147,95360.94733,91470.0547
pry,Paraguay,S America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-46.70683289,-199.0252533,-245.7321777,34200.03753,36365.2734
per,Peru,S America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-89.79142761,-337.0119629,-426.8035278,196870.4334,192188.6563
ury,Uruguay,S America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,29.38918304,-28.63276482,0.756402731,50360.05408,58933.2617
ven,Venezuela,S America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-332.8371582,-1488.431397,-1821.268311,231786.982,227818.25
xsm,Rest of South America,S America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,-3.061278582,-55.11021805,-58.18082428,11449.23467,12486.4063
cri,Costa Rica,C America,Labor Only (All Sectors),3,KIOST-ESM,Lancet,3.99345541,-48.52344894,-44.52994537,48892.29968,56441.3281
