Country,Name,Region,Scenario,Degrees,GCM,Labor Shock,ST_AG_Welfare_in_M_USD,ST_NONAG_Welfare_in_M_USD,Welfare_in_M_USD,Valueadded_in_M_USD,Initial_Income_in_M_USD
mli,Mali,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-464.8821411,-225.0646057,-689.9466553,13792.51909,14441.8711
ner,Niger,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-516.0578613,-209.637207,-725.6950073,10467.61713,10187.2168
nga,Nigeria,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-2825.005615,-8643.234375,-11468.23828,363748.5919,351873.0313
sen,Senegal,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-135.7710571,-162.0088959,-297.7799683,16967.08291,19634.0078
tgo,Togo,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-55.97265625,-173.8224182,-229.7950745,4801.14959,5927.6763
xwf,Rest of Western Africa,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-207.0115967,-217.542572,-424.5540772,13873.75896,16344.1787
caf,Central African Republic,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-27.56251526,-8.588376999,-36.15089417,1919.252688,1904.2909
tcd,Chad,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-198.1679077,-52.66106415,-250.8289185,9752.811427,9400.3691
cog,Congo,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-50.67136383,-68.14710999,-118.8184586,6295.030544,9347.5195
cod,Democratic Republic of the Congo,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-202.4593201,-167.7240295,-370.1833191,34892.36037,35738.1094
gnq,Equatorial Guinea,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-1.066200972,-19.39456558,-20.46078301,9732.614641,10678.1719
gab,Gabon,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-39.69868851,-75.7966919,-115.4953613,14593.49193,13368.249
xac,Rest of South and Central Africa,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-491.8699341,-374.9191284,-866.7892456,49388.72103,60546.6953
com,Comoros,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,2.467137575,-6.212065697,-3.744922638,930.5551598,981.2072
eth,Ethiopia,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,82.48779297,-104.5922546,-22.10452843,71920.34853,76864.0938
ken,Kenya,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,9.419098854,-155.733902,-146.3147736,79547.84022,77113.7031
mdg,Madagascar,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-19.18072128,-37.53075409,-56.71146393,12734.4005,12385.7598
mwi,Malawi,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-17.39470291,-24.11513519,-41.50984573,8393.566427,8407
mus,Mauritius,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-8.309610367,-23.0726471,-31.37786865,11501.04829,12268.0928
moz,Mozambique,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-99.35521698,-103.5288239,-202.8604584,11968.95216,12348.6631
rwa,Rwanda,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,2.234798193,-7.060320377,-4.82551527,8383.379628,8697.6426
sdn,Sudan,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-1100.732544,-2111.291016,-3212.02417,124735.8095,121914.9219
tza,"Tanzania, United Republic of",Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-167.2509766,-136.7713013,-304.0222778,47783.89261,50112.3516
uga,Uganda,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-52.28036881,-37.27184677,-89.55258179,29393.47599,28899.8398
zmb,Zambia,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-23.9443512,-23.35626793,-47.30060577,24640.60172,23699.3281
zwe,Zimbabwe,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-17.28066635,-30.84446144,-48.12510681,15591.5875,16528.8145
xec,Rest of Eastern Africa,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-162.4450378,-194.3622131,-356.8071289,17498.11635,19310.1895
bwa,Botswana,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-24.23518753,-51.23960114,-75.47480774,15429.91615,14402.4277
swz,Eswatini,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-0.115265846,-3.879714489,-3.994984627,4282.31421,4046.6099
nam,Namibia,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-2.718841314,-14.7498064,-17.4686451,11533.26367,11904.374
zaf,South Africa,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,12.90585232,-530.1218872,-517.2158814,334894.1536,349561.5625
xsc,Rest of South African Customs Union,Sub-Saharan Africa,Labor Only (All Sectors),4,CanESM5,ISO,-2.616960764,-1.672865868,-4.289828301,2270.591123,2092.7068
xtw,Rest of the World,N America,Labor Only (All Sectors),4,CanESM5,ISO,0.043493725,-0.009309275,0.034184404,76.28003619,90.5929
aus,Australia,Oceania,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-124.3316193,-2243.194824,-2367.527832,1141812.726,1189179.25
nzl,New Zealand,Oceania,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,224.9470673,-84.74102783,140.2062073,180885.9698,187628.125
xoc,Rest of Oceania,Oceania,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,12.15109921,-241.7285767,-229.5775452,45784.75981,52006.2461
chn,China,E Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-34174.46875,-119702.8828,-153877.3438,10634354.25,10702734
hkg,Hong Kong,E Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-312.3312073,-343.433197,-655.7641602,338351.8605,303837.5313
jpn,Japan,E Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-305.8195496,-11582.24023,-11888.04981,3811644.095,4222925
kor,"Korea, Republic of",E Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-152.0721436,-4553.605957,-4705.677734,1319140.14,1436882.25
mng,Mongolia,E Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-25.32457161,-43.3728714,-68.69743347,9534.373161,10260.3457
twn,Chinese Taipei,E Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-155.0286255,-5333.381836,-5488.222168,498787.0241,539912.0625
xea,Rest of East Asia,E Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-37.93878555,-208.6455689,-246.5842896,65991.24494,60750.1563
brn,Brunei Darussalam,SE Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-19.51522827,-108.5625458,-128.0778046,11404.3365,10575.5898
khm,Cambodia,SE Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-505.1121826,-374.8204651,-879.932251,20269.07872,20846.584
idn,Indonesia,SE Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-5862.533203,-12031.48438,-17894.01172,995883.1294,902508.75
lao,Lao PDR,SE Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-263.3115845,-158.5572205,-421.8689575,15937.08307,15495.9434
mys,Malaysia,SE Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-1028.914795,-4651.84082,-5680.753906,306019.3639,286098.25
phl,Philippines,SE Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-1429.626587,-3289.799561,-4719.426758,299024.833,308774
sgp,Singapore,SE Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-82.43688965,-1190.790405,-1273.226807,306124.7433,311263.2188
tha,Thailand,SE Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-1676.516724,-8974.631836,-10651.14453,402651.6075,407908.0937
vnm,Viet Nam,SE Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-3241.727539,-4407.331055,-7649.058594,194587.7331,210226.0781
xse,Rest of Southeast Asia,SE Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-1272.409546,-738.9534912,-2011.297241,60388.88224,59210.5547
afg,Afghanistan,C Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-330.2920532,100.2506561,-230.0414276,16888.34378,15970.0098
bgd,Bangladesh,S Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-2966.658447,-11393.57324,-14360.23633,289703.3159,272672.4375
ind,India,S Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-50819.90234,-67221.5,-118041.3672,2525112.672,2434175.5
npl,Nepal,S Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-731.7728882,-138.28302,-870.0560303,23537.00307,26950.0723
pak,Pakistan,S Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-16852.33789,-5898.476563,-22750.80859,330316.3011,318852.125
lka,Sri Lanka,S Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-390.513916,-625.0922852,-1015.606079,76728.41096,81567.0313
xsa,Rest of South Asia,S Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-14.78980541,-4.163356781,-18.95315361,6478.645404,6360.7217
can,Canada,N America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-219.30896,-3785.435303,-4004.746094,1314982.922,1470133.25
usa,United States of America,N America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,1467.425781,-43159.55859,-41692.14453,15606495.82,17663314
mex,Mexico,N America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-948.461792,-4725.465332,-5673.927734,1074965.616,1045179
xna,Rest of North America,N America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-13.35921288,-3.858719587,-17.21797943,31446.136,36104.6172
arg,Argentina,S America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,132.414566,-2356.974609,-2224.560059,513469.6686,605007.875
bol,Bolivia,S America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-183.554596,-118.0571747,-301.6118164,31272.25462,35194.4219
bra,Brazil,S America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-3528.649902,-16657.79102,-20186.44531,1532254.245,1820812.375
chl,Chile,S America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,65.689888,-232.6574249,-166.9672546,258966.5603,252467.9219
col,Colombia,S America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-317.5990601,-2881.438477,-3199.039551,264684.6565,285542.3437
ecu,Ecuador,S America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,48.39282227,-345.845459,-297.4526978,95360.94733,91470.0547
pry,Paraguay,S America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-113.9419937,-448.1464233,-562.0881958,34200.03753,36365.2734
per,Peru,S America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-144.5751038,-701.5834961,-846.1584473,196870.4334,192188.6563
ury,Uruguay,S America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,11.13184738,-158.3484192,-147.2165833,50360.05408,58933.2617
ven,Venezuela,S America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-556.7927246,-3532.132813,-4088.925537,231786.982,227818.25
xsm,Rest of South America,S America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-12.41614533,-163.5653992,-175.9815369,11449.23467,12486.4063
cri,Costa Rica,C America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-32.80208588,-214.0877991,-246.8894806,48892.29968,56441.3281
gtm,Guatemala,C America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-137.7387085,-332.9274292,-470.6660767,65807.24184,65803.1172
hnd,Honduras,C America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-28.16831398,-167.4874878,-195.6557922,19662.4006,20325.9297
nic,Nicaragua,C America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-40.76209259,-210.8961487,-251.6581726,11431.13223,12682.29
pan,Panama,C America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-79.89669037,-441.7671814,-521.6639404,51717.71568,56917.7617
slv,El Salvador,C America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-50.99137116,-178.5014954,-229.4928589,22447.3747,22695.1777
xca,Rest of Central America,C America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-18.86417389,-17.48894501,-36.35310364,1261.343153,1638.5942
dom,Dominican Republic,C America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-154.3121948,-315.9453125,-470.2575684,73011.67222,73286.0078
hti,Haiti,C America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-51.7866745,-28.7027092,-80.48942566,13165.08978,13306.667
jam,Jamaica,C America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-24.10351944,-84.99972534,-109.1032562,11199.61762,13920.3203
pri,Puerto Rico,C America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-3.601656199,-598.9811401,-602.5825195,88186.64549,92681.7188
tto,Trinidad and Tobago,C America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-19.90396118,-235.1448212,-255.0488434,21229.1312,20768.2227
xcb,Rest of Caribbean,C America,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-424.8788147,-1134.87915,-1559.757813,119976.1443,125676.7969
aut,Austria,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-8.265494347,-104.0265503,-112.2920075,288015.861,368294.3438
bel,Belgium,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-40.99423218,201.8355408,160.8415222,337525.0001,448323.2187
bgr,Bulgaria,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,17.24307632,-4.110180378,13.13287544,46822.77924,53544.9297
hrv,Croatia,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-25.26154327,-57.66146469,-82.92498779,40347.9858,50285.0195
cyp,Cyprus,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-18.9894619,-107.5877991,-126.5772858,18698.6466,19540.6523
cze,Czech Republic,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,6.140788078,-3.790461302,2.193485737,168739.1319,193082.875
dnk,Denmark,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,97.58702087,-69.87822723,27.70902252,270579.1919,298167.9063
est,Estonia,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-17.96046829,5.477833748,-12.48267937,19880.63649,24291.8047
fin,Finland,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,22.48856735,68.42990112,90.91874695,190558.2423,226543.8594
fra,France,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,292.8452148,-1236.846314,-943.9960938,1679692.874,2334273.5
deu,Germany,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-1.846227646,-426.8466187,-428.6907349,2695266.552,3309027.25
grc,Greece,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-177.5155335,-122.5993118,-300.1148071,146290.767,178645.4531
hun,Hungary,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,12.9570446,-84.96179199,-72.00463867,102057.0524,129410.2344
irl,Ireland,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-39.95330811,-27.33986282,-67.31498718,289339.8116,308923.125
ita,Italy,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-241.5096893,-2408.765137,-2650.273438,1400627.102,1739692.875
lva,Latvia,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-3.250936508,-2.753671885,-6.004644871,22500.86449,27634.2188
ltu,Lithuania,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,22.729702,26.2717247,49.0014267,37254.97136,44220.0352
lux,Luxembourg,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-33.66819,-26.35601616,-60.02417755,52039.14419,60737.8008
mlt,Malta,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-12.07512665,-44.35345841,-56.42860031,10150.52118,12213.8828
nld,Netherlands,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,385.1686401,28.0006752,413.1686401,591769.5196,749251.6875
pol,Poland,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,63.54418945,-30.84553146,32.6984787,383990.9938,488390.6875
prt,Portugal,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-48.18562698,7.147183895,-41.03849793,167046.0794,197595.2969
rou,Romania,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-73.04602051,-126.8361969,-199.8821411,172184.9273,189773.4844
svk,Slovakia,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,8.496829033,-4.883192539,3.61370182,73501.22106,86277.4531
svn,Slovenia,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-10.93864536,-21.51246452,-32.45108795,33702.51129,43449.5859
esp,Spain,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,43.87529755,-1524.012695,-1480.138672,1006238.584,1176747
swe,Sweden,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,12.16790772,55.69464874,67.86258698,341947.0578,481407.4688
gbr,United Kingdom,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-46.65763474,20.75351715,-26.54164124,2070663.3,2462082.5
che,Switzerland,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-145.3044128,-396.1035156,-541.3186646,614780.3482,618194.375
nor,Norway,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-80.77467346,-335.1651611,-415.9401856,302568.304,353843
xef,Rest of European Free Trade Association,Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,9.787999153,-2.693808794,7.094190598,26777.26109,28340.1992
alb,Albania,E Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-25.00979805,-20.80117989,-45.81097412,9961.498811,11598.3936
srb,Serbia,E Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-16.95721436,-45.38106537,-62.3382988,32499.2485,41049.5742
blr,Belarus,E Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,25.47523689,56.74113464,82.20354462,41291.25916,51442.7148
rus,Russian Federation,E Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-960.5562744,-2471.542969,-3432.101318,1414849.657,1416931.5
ukr,Ukraine,E Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,169.8183899,-204.2368469,-34.41840363,92953.81384,98648.5625
xee,Rest of Eastern Europe,E Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,6.096718788,-7.295991421,-1.199260712,6978.320462,9089.6191
xer,Rest of Europe,E Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-22.23665619,-31.12652969,-53.36325836,59313.17139,67338.8828
kaz,Kazakhstan,C Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-150.6072693,-416.1369629,-566.7441406,155216.6755,156797.7969
kgz,Kyrgyzstan,C Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,15.52075958,-15.19147778,0.329297483,5631.758315,6901.4082
tjk,Tajikistan,C Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-15.35093212,-9.54353714,-24.89446449,6230.993532,6962.8936
uzb,Uzbekistan,C Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-111.7357559,-130.3461304,-242.0818176,59072.85149,58356.4453
xsu,Rest of Former Soviet Union,C Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-22.48938751,-253.3590393,-275.835022,38501.65897,34832.8945
arm,Armenia,C Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-2.547258139,-10.23810959,-12.78536797,9593.049776,10835.7744
aze,Azerbaijan,C Asia,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-70.42120361,-328.8296204,-399.2506104,39217.26613,38413.6484
geo,Georgia,E Europe,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-9.446442604,-14.97999096,-24.42642403,13221.33537,14890.5439
bhr,Bahrain,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-24.13018608,-6.031201363,-30.16139221,35957.80133,32165.9746
irn,Iran,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-936.1258545,-1447.840576,-2383.967041,515346.4176,434931.9375
irq,Iraq,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-1276.646729,-3771.65332,-5048.297363,219386.9528,174636.375
isr,Israel,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-140.7079468,-2042.390259,-2183.097412,271465.7657,327577.625
jor,Jordan,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-73.08905029,-181.5783844,-254.6674805,36172.58826,38384.7266
kwt,Kuwait,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-236.4441834,-1292.895142,-1529.339478,123851.7658,110131.9297
lbn,Lebanon,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-65.20529175,-158.7716675,-223.9768372,43210.48119,46798.6133
omn,Oman,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-163.3467712,-861.3574219,-1024.703613,79547.22301,71967.0938
pse,Palestine,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-100.3690186,-230.4341888,-330.7970276,14506.15917,14449.8262
qat,Qatar,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-287.2763672,-4430.804688,-4718.082031,150309.7396,144336.1875
sau,Saudi Arabia,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-1244.971436,-7712.174316,-8957.147461,717614.6933,623457.25
syr,Syrian Arab Republic,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-75.1121521,-92.40527344,-167.5174561,11606.10289,15360.2432
tur,Turkey,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-281.0911865,-985.1784668,-1266.270264,672482.8986,767607.5
are,United Arab Emirates,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-731.0183716,-6435.09082,-7166.107422,381383.6835,337926.6875
xws,Rest of Western Asia,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-404.9647827,-314.6149292,-719.5795898,17328.90224,19057.4824
dza,Algeria,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-651.723877,-738.277771,-1390.001709,149027.0735,152328.75
egy,Egypt,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-368.3975525,-1295.072022,-1663.469971,249434.5177,221589.6875
mar,Morocco,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-228.1655579,-267.2922058,-495.4579468,99709.36145,96825.1016
tun,Tunisia,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-102.9875946,-173.9289093,-276.9165649,33090.36173,39588.7969
xnf,Rest of North Africa,M East & N Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-306.3158875,-329.7796631,-636.095459,60859.96295,60982.6328
ben,Benin,Sub-Saharan Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-264.6581421,-283.3204956,-547.9786987,9998.454091,11939.5635
bfa,Burkina Faso,Sub-Saharan Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-195.1993713,-261.6933594,-456.8927002,12273.69609,13260.4795
cmr,Cameroon,Sub-Saharan Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-121.5987244,-182.900528,-304.4993591,32652.87069,33822.0273
civ,Côte d'Ivoire,Sub-Saharan Africa,Labor Only (All Sectors),4,CMCC-CM2-SR5,ISO,-367.2463379,-1232.373535,-1599.619995,44814.00262,48491.9961
